id,digit
4847,3
4848,1
4849,2
4850,1
4851,1
4852,4
4853,8
4854,1
4855,7
4856,3
4857,3
4858,1
4859,1
4860,9
4861,3
4862,3
4863,3
4864,1
4865,6
4866,6
4867,1
4868,7
4869,8
4870,8
4871,0
4872,7
4873,9
4874,7
4875,2
4876,1
4877,0
4878,0
4879,7
4880,3
4881,3
4882,4
4883,8
4884,6
4885,1
4886,1
4887,4
4888,6
4889,1
4890,4
4891,2
4892,6
4893,2
4894,6
4895,5
4896,6
4897,4
4898,0
4899,0
4900,8
4901,5
4902,4
4903,7
4904,6
4905,7
4906,7
4907,4
4908,4
4909,9
4910,6
4911,1
4912,0
4913,5
4914,8
4915,2
4916,3
4917,6
4918,0
4919,3
4920,1
4921,6
4922,2
4923,8
4924,1
4925,2
4926,2
4927,7
4928,2
4929,4
4930,0
4931,2
4932,7
4933,0
4934,2
4935,1
4936,3
4937,0
4938,6
4939,2
4940,1
4941,5
4942,5
4943,3
4944,5
4945,5
4946,7
4947,7
4948,7
4949,0
4950,8
4951,5
4952,1
4953,3
4954,2
4955,4
4956,1
4957,1
4958,7
4959,0
4960,8
4961,2
4962,1
4963,2
4964,4
4965,3
4966,1
4967,0
4968,2
4969,2
4970,4
4971,4
4972,2
4973,3
4974,4
4975,9
4976,9
4977,6
4978,5
4979,6
4980,3
4981,2
4982,0
4983,9
4984,3
4985,7
4986,7
4987,7
4988,8
4989,0
4990,3
4991,4
4992,7
4993,2
4994,0
4995,1
4996,1
4997,7
4998,7
4999,4
5000,8
5001,5
5002,5
5003,1
5004,8
5005,1
5006,0
5007,4
5008,5
5009,1
5010,9
5011,5
5012,6
5013,5
5014,3
5015,0
5016,5
5017,3
5018,5
5019,5
5020,4
5021,1
5022,1
5023,3
5024,3
5025,1
5026,3
5027,1
5028,4
5029,8
5030,9
5031,3
5032,0
5033,3
5034,5
5035,9
5036,7
5037,9
5038,9
5039,1
5040,5
5041,2
5042,1
5043,4
5044,0
5045,2
5046,3
5047,5
5048,9
5049,8
5050,4
5051,1
5052,9
5053,8
5054,1
5055,7
5056,5
5057,2
5058,5
5059,4
5060,3
5061,1
5062,0
5063,9
5064,3
5065,5
5066,7
5067,9
5068,1
5069,1
5070,3
5071,5
5072,5
5073,5
5074,8
5075,3
5076,3
5077,0
5078,4
5079,8
5080,7
5081,1
5082,7
5083,3
5084,0
5085,3
5086,1
5087,7
5088,1
5089,7
5090,2
5091,5
5092,2
5093,2
5094,0
5095,0
5096,1
5097,8
5098,8
5099,1
5100,3
5101,4
5102,7
5103,1
5104,4
5105,3
5106,5
5107,4
5108,9
5109,6
5110,7
5111,7
5112,5
5113,0
5114,3
5115,6
5116,7
5117,1
5118,7
5119,9
5120,5
5121,9
5122,5
5123,2
5124,1
5125,4
5126,0
5127,7
5128,1
5129,5
5130,9
5131,7
5132,7
5133,8
5134,1
5135,3
5136,1
5137,3
5138,9
5139,7
5140,0
5141,7
5142,8
5143,3
5144,2
5145,1
5146,7
5147,6
5148,1
5149,4
5150,8
5151,2
5152,0
5153,6
5154,5
5155,7
5156,3
5157,9
5158,1
5159,1
5160,7
5161,4
5162,9
5163,0
5164,0
5165,8
5166,1
5167,5
5168,3
5169,2
5170,5
5171,5
5172,1
5173,1
5174,1
5175,7
5176,5
5177,7
5178,9
5179,9
5180,1
5181,3
5182,1
5183,3
5184,7
5185,2
5186,6
5187,2
5188,9
5189,1
5190,0
5191,7
5192,5
5193,7
5194,2
5195,1
5196,7
5197,0
5198,1
5199,2
5200,2
5201,4
5202,4
5203,0
5204,2
5205,6
5206,3
5207,2
5208,2
5209,4
5210,1
5211,5
5212,6
5213,0
5214,8
5215,1
5216,1
5217,1
5218,3
5219,5
5220,1
5221,0
5222,4
5223,3
5224,6
5225,7
5226,5
5227,1
5228,0
5229,3
5230,2
5231,9
5232,6
5233,7
5234,5
5235,5
5236,2
5237,1
5238,1
5239,7
5240,1
5241,6
5242,4
5243,1
5244,1
5245,5
5246,7
5247,0
5248,4
5249,7
5250,0
5251,3
5252,1
5253,8
5254,7
5255,0
5256,3
5257,1
5258,2
5259,1
5260,1
5261,7
5262,6
5263,6
5264,7
5265,9
5266,3
5267,3
5268,4
5269,3
5270,9
5271,1
5272,0
5273,4
5274,8
5275,7
5276,5
5277,5
5278,3
5279,5
5280,0
5281,1
5282,6
5283,4
5284,3
5285,7
5286,9
5287,8
5288,4
5289,9
5290,4
5291,1
5292,5
5293,4
5294,9
5295,8
5296,6
5297,2
5298,9
5299,4
5300,3
5301,7
5302,5
5303,2
5304,8
5305,6
5306,3
5307,8
5308,4
5309,4
5310,0
5311,2
5312,3
5313,2
5314,2
5315,1
5316,6
5317,8
5318,4
5319,8
5320,7
5321,1
5322,7
5323,0
5324,3
5325,8
5326,1
5327,2
5328,8
5329,1
5330,2
5331,4
5332,0
5333,6
5334,0
5335,4
5336,5
5337,8
5338,6
5339,4
5340,1
5341,9
5342,3
5343,0
5344,9
5345,4
5346,1
5347,3
5348,3
5349,5
5350,1
5351,4
5352,1
5353,6
5354,7
5355,6
5356,7
5357,1
5358,1
5359,1
5360,8
5361,6
5362,3
5363,1
5364,8
5365,0
5366,1
5367,8
5368,6
5369,1
5370,4
5371,6
5372,1
5373,9
5374,0
5375,3
5376,1
5377,8
5378,3
5379,4
5380,1
5381,5
5382,5
5383,5
5384,9
5385,4
5386,8
5387,0
5388,1
5389,7
5390,1
5391,3
5392,2
5393,3
5394,3
5395,1
5396,5
5397,9
5398,2
5399,6
5400,4
5401,1
5402,5
5403,7
5404,0
5405,5
5406,2
5407,4
5408,6
5409,4
5410,1
5411,2
5412,1
5413,6
5414,1
5415,5
5416,1
5417,8
5418,2
5419,2
5420,1
5421,2
5422,1
5423,0
5424,1
5425,0
5426,9
5427,7
5428,1
5429,8
5430,5
5431,1
5432,1
5433,1
5434,7
5435,6
5436,6
5437,1
5438,4
5439,7
5440,3
5441,9
5442,9
5443,6
5444,7
5445,1
5446,8
5447,1
5448,3
5449,2
5450,3
5451,9
5452,5
5453,2
5454,9
5455,1
5456,0
5457,8
5458,5
5459,4
5460,0
5461,6
5462,2
5463,1
5464,2
5465,4
5466,1
5467,5
5468,1
5469,2
5470,7
5471,7
5472,1
5473,4
5474,6
5475,3
5476,3
5477,7
5478,5
5479,1
5480,0
5481,8
5482,7
5483,4
5484,2
5485,1
5486,9
5487,1
5488,9
5489,6
5490,1
5491,0
5492,6
5493,5
5494,9
5495,5
5496,6
5497,7
5498,1
5499,6
5500,6
5501,0
5502,5
5503,0
5504,2
5505,4
5506,4
5507,6
5508,9
5509,3
5510,7
5511,4
5512,6
5513,1
5514,3
5515,3
5516,1
5517,1
5518,1
5519,4
5520,3
5521,1
5522,4
5523,1
5524,6
5525,7
5526,6
5527,1
5528,2
5529,3
5530,9
5531,1
5532,9
5533,8
5534,1
5535,4
5536,2
5537,5
5538,4
5539,6
5540,3
5541,5
5542,5
5543,5
5544,1
5545,3
5546,0
5547,1
5548,1
5549,1
5550,5
5551,3
5552,1
5553,1
5554,0
5555,5
5556,0
5557,3
5558,3
5559,9
5560,9
5561,0
5562,4
5563,7
5564,9
5565,2
5566,0
5567,4
5568,9
5569,4
5570,7
5571,6
5572,5
5573,0
5574,6
5575,3
5576,1
5577,2
5578,6
5579,6
5580,3
5581,8
5582,3
5583,0
5584,1
5585,5
5586,2
5587,5
5588,0
5589,0
5590,2
5591,8
5592,2
5593,2
5594,5
5595,1
5596,1
5597,3
5598,3
5599,6
5600,0
5601,0
5602,2
5603,1
5604,1
5605,7
5606,0
5607,1
5608,8
5609,2
5610,4
5611,4
5612,1
5613,7
5614,0
5615,1
5616,4
5617,6
5618,1
5619,6
5620,3
5621,5
5622,8
5623,1
5624,2
5625,0
5626,5
5627,1
5628,3
5629,9
5630,8
5631,5
5632,5
5633,0
5634,9
5635,3
5636,7
5637,3
5638,1
5639,1
5640,2
5641,9
5642,1
5643,5
5644,2
5645,5
5646,8
5647,1
5648,9
5649,1
5650,3
5651,3
5652,8
5653,6
5654,9
5655,6
5656,1
5657,6
5658,4
5659,0
5660,3
5661,9
5662,9
5663,0
5664,2
5665,2
5666,3
5667,0
5668,6
5669,7
5670,2
5671,0
5672,1
5673,2
5674,4
5675,4
5676,3
5677,2
5678,2
5679,5
5680,1
5681,1
5682,8
5683,1
5684,0
5685,5
5686,0
5687,5
5688,1
5689,0
5690,8
5691,1
5692,1
5693,8
5694,1
5695,3
5696,1
5697,6
5698,1
5699,0
5700,6
5701,9
5702,5
5703,6
5704,2
5705,0
5706,1
5707,2
5708,1
5709,5
5710,7
5711,8
5712,9
5713,1
5714,5
5715,3
5716,1
5717,2
5718,4
5719,0
5720,7
5721,3
5722,6
5723,8
5724,7
5725,6
5726,9
5727,0
5728,6
5729,4
5730,1
5731,4
5732,7
5733,9
5734,9
5735,4
5736,7
5737,6
5738,7
5739,2
5740,3
5741,8
5742,9
5743,3
5744,3
5745,0
5746,7
5747,1
5748,1
5749,3
5750,5
5751,6
5752,7
5753,8
5754,2
5755,3
5756,9
5757,9
5758,0
5759,7
5760,4
5761,1
5762,4
5763,4
5764,8
5765,7
5766,6
5767,1
5768,3
5769,7
5770,2
5771,9
5772,1
5773,0
5774,9
5775,2
5776,4
5777,3
5778,2
5779,3
5780,2
5781,9
5782,4
5783,7
5784,2
5785,8
5786,1
5787,7
5788,0
5789,1
5790,1
5791,7
5792,3
5793,5
5794,3
5795,3
5796,2
5797,3
5798,6
5799,4
5800,9
5801,3
5802,0
5803,6
5804,9
5805,9
5806,7
5807,0
5808,1
5809,3
5810,9
5811,3
5812,5
5813,8
5814,7
5815,1
5816,5
5817,9
5818,4
5819,4
5820,8
5821,4
5822,3
5823,1
5824,2
5825,4
5826,6
5827,3
5828,7
5829,3
5830,1
5831,8
5832,9
5833,4
5834,6
5835,9
5836,8
5837,5
5838,9
5839,3
5840,1
5841,5
5842,7
5843,4
5844,1
5845,5
5846,2
5847,8
5848,1
5849,4
5850,7
5851,2
5852,1
5853,6
5854,4
5855,7
5856,7
5857,9
5858,5
5859,7
5860,2
5861,3
5862,3
5863,2
5864,0
5865,0
5866,5
5867,1
5868,9
5869,4
5870,4
5871,6
5872,3
5873,6
5874,6
5875,5
5876,6
5877,3
5878,6
5879,6
5880,3
5881,5
5882,7
5883,9
5884,1
5885,1
5886,2
5887,7
5888,5
5889,8
5890,7
5891,1
5892,5
5893,5
5894,0
5895,4
5896,8
5897,2
5898,8
5899,1
5900,6
5901,8
5902,9
5903,0
5904,9
5905,2
5906,0
5907,5
5908,1
5909,3
5910,1
5911,1
5912,7
5913,1
5914,9
5915,3
5916,1
5917,3
5918,1
5919,9
5920,3
5921,7
5922,8
5923,3
5924,8
5925,4
5926,1
5927,0
5928,5
5929,6
5930,6
5931,5
5932,9
5933,2
5934,0
5935,5
5936,0
5937,0
5938,2
5939,9
5940,1
5941,1
5942,7
5943,3
5944,0
5945,8
5946,2
5947,9
5948,6
5949,2
5950,1
5951,8
5952,4
5953,0
5954,0
5955,8
5956,3
5957,8
5958,9
5959,7
5960,5
5961,1
5962,8
5963,2
5964,4
5965,6
5966,8
5967,6
5968,5
5969,1
5970,3
5971,1
5972,1
5973,6
5974,0
5975,7
5976,3
5977,1
5978,7
5979,8
5980,2
5981,5
5982,9
5983,3
5984,6
5985,7
5986,6
5987,6
5988,4
5989,2
5990,5
5991,1
5992,9
5993,7
5994,5
5995,1
5996,5
5997,1
5998,7
5999,3
6000,3
6001,5
6002,3
6003,1
6004,7
6005,2
6006,1
6007,0
6008,9
6009,1
6010,3
6011,0
6012,0
6013,2
6014,6
6015,0
6016,1
6017,0
6018,8
6019,8
6020,1
6021,1
6022,3
6023,2
6024,6
6025,1
6026,0
6027,6
6028,1
6029,0
6030,9
6031,3
6032,6
6033,1
6034,5
6035,9
6036,6
6037,6
6038,7
6039,7
6040,4
6041,2
6042,8
6043,1
6044,0
6045,2
6046,3
6047,3
6048,8
6049,2
6050,0
6051,4
6052,3
6053,1
6054,3
6055,8
6056,2
6057,0
6058,1
6059,8
6060,3
6061,0
6062,7
6063,5
6064,5
6065,1
6066,5
6067,5
6068,3
6069,3
6070,2
6071,1
6072,6
6073,9
6074,9
6075,5
6076,3
6077,9
6078,3
6079,1
6080,4
6081,5
6082,4
6083,7
6084,7
6085,3
6086,0
6087,1
6088,4
6089,7
6090,8
6091,0
6092,8
6093,2
6094,1
6095,4
6096,4
6097,2
6098,9
6099,0
6100,1
6101,7
6102,0
6103,2
6104,7
6105,7
6106,4
6107,7
6108,7
6109,7
6110,9
6111,0
6112,5
6113,0
6114,7
6115,8
6116,0
6117,6
6118,4
6119,3
6120,0
6121,1
6122,5
6123,9
6124,8
6125,7
6126,3
6127,1
6128,6
6129,1
6130,1
6131,9
6132,4
6133,9
6134,6
6135,6
6136,8
6137,5
6138,5
6139,9
6140,2
6141,6
6142,8
6143,2
6144,2
6145,8
6146,3
6147,4
6148,3
6149,4
6150,9
6151,1
6152,1
6153,6
6154,8
6155,7
6156,0
6157,7
6158,2
6159,5
6160,4
6161,7
6162,9
6163,3
6164,4
6165,8
6166,0
6167,4
6168,3
6169,5
6170,7
6171,1
6172,5
6173,1
6174,6
6175,5
6176,1
6177,3
6178,1
6179,3
6180,1
6181,7
6182,1
6183,4
6184,6
6185,0
6186,3
6187,0
6188,3
6189,5
6190,5
6191,5
6192,6
6193,6
6194,1
6195,3
6196,6
6197,7
6198,3
6199,3
6200,1
6201,1
6202,0
6203,1
6204,4
6205,5
6206,1
6207,1
6208,3
6209,6
6210,2
6211,1
6212,0
6213,2
6214,2
6215,7
6216,0
6217,2
6218,2
6219,2
6220,0
6221,0
6222,1
6223,9
6224,5
6225,3
6226,4
6227,7
6228,4
6229,3
6230,2
6231,7
6232,7
6233,0
6234,1
6235,1
6236,5
6237,9
6238,5
6239,1
6240,0
6241,4
6242,7
6243,4
6244,0
6245,4
6246,1
6247,0
6248,6
6249,3
6250,1
6251,4
6252,2
6253,9
6254,4
6255,0
6256,5
6257,4
6258,3
6259,6
6260,4
6261,5
6262,0
6263,9
6264,8
6265,2
6266,5
6267,7
6268,2
6269,7
6270,9
6271,8
6272,1
6273,2
6274,4
6275,9
6276,2
6277,8
6278,9
6279,1
6280,6
6281,2
6282,3
6283,6
6284,1
6285,2
6286,2
6287,6
6288,9
6289,2
6290,4
6291,1
6292,1
6293,0
6294,1
6295,2
6296,2
6297,6
6298,3
6299,7
6300,3
6301,1
6302,4
6303,3
6304,1
6305,4
6306,9
6307,6
6308,3
6309,2
6310,5
6311,6
6312,7
6313,7
6314,2
6315,5
6316,2
6317,1
6318,1
6319,6
6320,4
6321,8
6322,8
6323,2
6324,1
6325,9
6326,5
6327,0
6328,9
6329,2
6330,6
6331,0
6332,0
6333,6
6334,1
6335,5
6336,3
6337,2
6338,5
6339,6
6340,3
6341,5
6342,9
6343,0
6344,0
6345,1
6346,3
6347,9
6348,8
6349,1
6350,3
6351,5
6352,2
6353,0
6354,3
6355,3
6356,6
6357,3
6358,4
6359,7
6360,9
6361,5
6362,0
6363,8
6364,7
6365,7
6366,0
6367,3
6368,6
6369,3
6370,5
6371,4
6372,4
6373,1
6374,3
6375,4
6376,2
6377,1
6378,3
6379,8
6380,2
6381,3
6382,8
6383,2
6384,2
6385,6
6386,6
6387,9
6388,3
6389,5
6390,3
6391,4
6392,9
6393,6
6394,0
6395,3
6396,1
6397,3
6398,1
6399,6
6400,0
6401,2
6402,5
6403,2
6404,3
6405,7
6406,2
6407,1
6408,1
6409,7
6410,2
6411,1
6412,3
6413,5
6414,1
6415,5
6416,6
6417,0
6418,3
6419,3
6420,5
6421,0
6422,2
6423,1
6424,2
6425,9
6426,0
6427,5
6428,9
6429,2
6430,0
6431,3
6432,1
6433,5
6434,8
6435,4
6436,2
6437,2
6438,4
6439,4
6440,1
6441,1
6442,2
6443,3
6444,1
6445,7
6446,1
6447,8
6448,9
6449,3
6450,9
6451,5
6452,8
6453,7
6454,8
6455,6
6456,1
6457,0
6458,9
6459,1
6460,0
6461,1
6462,7
6463,9
6464,3
6465,4
6466,7
6467,9
6468,4
6469,3
6470,1
6471,3
6472,1
6473,0
6474,7
6475,5
6476,4
6477,4
6478,3
6479,9
6480,3
6481,9
6482,4
6483,7
6484,1
6485,1
6486,2
6487,1
6488,7
6489,3
6490,1
6491,0
6492,1
6493,4
6494,5
6495,2
6496,0
6497,6
6498,9
6499,8
6500,0
6501,1
6502,5
6503,3
6504,5
6505,5
6506,3
6507,6
6508,0
6509,2
6510,8
6511,2
6512,2
6513,9
6514,2
6515,3
6516,4
6517,3
6518,6
6519,3
6520,5
6521,1
6522,3
6523,3
6524,1
6525,4
6526,9
6527,1
6528,5
6529,2
6530,6
6531,2
6532,4
6533,1
6534,9
6535,1
6536,0
6537,2
6538,3
6539,5
6540,6
6541,2
6542,3
6543,2
6544,0
6545,0
6546,3
6547,9
6548,0
6549,6
6550,5
6551,2
6552,1
6553,6
6554,6
6555,2
6556,2
6557,2
6558,5
6559,3
6560,8
6561,1
6562,4
6563,9
6564,4
6565,7
6566,4
6567,8
6568,3
6569,1
6570,3
6571,9
6572,5
6573,3
6574,1
6575,1
6576,2
6577,9
6578,3
6579,9
6580,1
6581,3
6582,7
6583,7
6584,8
6585,1
6586,1
6587,1
6588,1
6589,4
6590,4
6591,3
6592,4
6593,1
6594,6
6595,6
6596,1
6597,0
6598,8
6599,1
6600,3
6601,1
6602,9
6603,0
6604,7
6605,7
6606,5
6607,7
6608,3
6609,4
6610,4
6611,4
6612,7
6613,5
6614,3
6615,7
6616,2
6617,7
6618,3
6619,9
6620,0
6621,8
6622,7
6623,2
6624,6
6625,5
6626,3
6627,3
6628,9
6629,3
6630,1
6631,6
6632,4
6633,1
6634,5
6635,7
6636,1
6637,2
6638,2
6639,7
6640,3
6641,2
6642,5
6643,0
6644,6
6645,5
6646,1
6647,1
6648,2
6649,1
6650,7
6651,9
6652,6
6653,3
6654,4
6655,2
6656,4
6657,1
6658,6
6659,8
6660,4
6661,5
6662,0
6663,0
6664,9
6665,1
6666,1
6667,2
6668,3
6669,1
6670,0
6671,2
6672,1
6673,2
6674,3
6675,4
6676,1
6677,0
6678,1
6679,1
6680,5
6681,5
6682,1
6683,3
6684,3
6685,1
6686,3
6687,7
6688,3
6689,2
6690,9
6691,0
6692,4
6693,7
6694,8
6695,7
6696,4
6697,3
6698,6
6699,1
6700,5
6701,3
6702,9
6703,9
6704,9
6705,9
6706,2
6707,7
6708,1
6709,1
6710,5
6711,2
6712,9
6713,0
6714,9
6715,6
6716,9
6717,8
6718,1
6719,6
6720,0
6721,6
6722,3
6723,8
6724,2
6725,1
6726,1
6727,1
6728,2
6729,3
6730,7
6731,7
6732,4
6733,3
6734,1
6735,7
6736,2
6737,5
6738,9
6739,6
6740,8
6741,0
6742,1
6743,4
6744,6
6745,0
6746,7
6747,5
6748,8
6749,3
6750,3
6751,9
6752,1
6753,1
6754,0
6755,7
6756,6
6757,5
6758,2
6759,8
6760,4
6761,4
6762,0
6763,1
6764,0
6765,0
6766,5
6767,5
6768,9
6769,7
6770,3
6771,4
6772,1
6773,0
6774,0
6775,1
6776,4
6777,2
6778,9
6779,7
6780,4
6781,8
6782,3
6783,8
6784,3
6785,2
6786,1
6787,9
6788,3
6789,1
6790,6
6791,5
6792,9
6793,3
6794,5
6795,2
6796,3
6797,3
6798,9
6799,3
6800,8
6801,7
6802,7
6803,3
6804,0
6805,0
6806,9
6807,6
6808,4
6809,9
6810,0
6811,3
6812,5
6813,6
6814,6
6815,6
6816,3
6817,3
6818,2
6819,3
6820,1
6821,1
6822,4
6823,3
6824,9
6825,3
6826,5
6827,3
6828,5
6829,2
6830,4
6831,2
6832,1
6833,9
6834,7
6835,1
6836,8
6837,6
6838,5
6839,8
6840,7
6841,0
6842,5
6843,9
6844,5
6845,5
6846,8
6847,3
6848,8
6849,3
6850,9
6851,9
6852,8
6853,1
6854,1
6855,7
6856,8
6857,1
6858,1
6859,4
6860,7
6861,3
6862,7
6863,3
6864,5
6865,9
6866,2
6867,7
6868,1
6869,4
6870,9
6871,7
6872,4
6873,1
6874,1
6875,5
6876,3
6877,1
6878,4
6879,9
6880,9
6881,3
6882,2
6883,3
6884,2
6885,2
6886,2
6887,4
6888,9
6889,1
6890,6
6891,8
6892,3
6893,2
6894,3
6895,7
6896,2
6897,0
6898,3
6899,1
6900,1
6901,2
6902,3
6903,2
6904,6
6905,9
6906,3
6907,5
6908,0
6909,0
6910,7
6911,4
6912,4
6913,8
6914,1
6915,7
6916,6
6917,1
6918,0
6919,1
6920,4
6921,5
6922,7
6923,1
6924,3
6925,0
6926,1
6927,1
6928,0
6929,4
6930,7
6931,3
6932,3
6933,0
6934,5
6935,0
6936,5
6937,2
6938,1
6939,9
6940,8
6941,6
6942,3
6943,2
6944,4
6945,7
6946,1
6947,9
6948,6
6949,6
6950,1
6951,9
6952,5
6953,4
6954,2
6955,6
6956,2
6957,3
6958,6
6959,8
6960,2
6961,6
6962,2
6963,5
6964,1
6965,1
6966,4
6967,5
6968,6
6969,3
6970,2
6971,4
6972,4
6973,6
6974,7
6975,3
6976,1
6977,0
6978,3
6979,2
6980,1
6981,1
6982,5
6983,0
6984,2
6985,7
6986,9
6987,1
6988,6
6989,1
6990,7
6991,3
6992,6
6993,6
6994,5
6995,9
6996,6
6997,0
6998,2
6999,1
7000,0
7001,0
7002,8
7003,3
7004,9
7005,9
7006,4
7007,7
7008,5
7009,3
7010,5
7011,6
7012,2
7013,6
7014,4
7015,5
7016,1
7017,5
7018,4
7019,5
7020,1
7021,2
7022,2
7023,7
7024,0
7025,7
7026,3
7027,2
7028,7
7029,6
7030,2
7031,4
7032,8
7033,2
7034,5
7035,4
7036,0
7037,0
7038,6
7039,0
7040,7
7041,6
7042,7
7043,1
7044,3
7045,7
7046,0
7047,6
7048,1
7049,2
7050,7
7051,4
7052,3
7053,3
7054,3
7055,4
7056,8
7057,3
7058,1
7059,8
7060,4
7061,1
7062,4
7063,5
7064,3
7065,8
7066,8
7067,5
7068,9
7069,4
7070,7
7071,3
7072,0
7073,1
7074,0
7075,7
7076,7
7077,3
7078,4
7079,5
7080,7
7081,1
7082,1
7083,0
7084,6
7085,3
7086,1
7087,9
7088,7
7089,9
7090,6
7091,8
7092,0
7093,1
7094,5
7095,1
7096,7
7097,4
7098,1
7099,7
7100,6
7101,2
7102,3
7103,8
7104,3
7105,5
7106,2
7107,9
7108,7
7109,1
7110,2
7111,1
7112,4
7113,8
7114,2
7115,5
7116,6
7117,9
7118,7
7119,6
7120,8
7121,1
7122,2
7123,5
7124,1
7125,4
7126,5
7127,5
7128,9
7129,3
7130,8
7131,4
7132,1
7133,3
7134,0
7135,1
7136,0
7137,5
7138,9
7139,4
7140,4
7141,4
7142,3
7143,8
7144,0
7145,1
7146,3
7147,3
7148,7
7149,6
7150,3
7151,7
7152,7
7153,3
7154,6
7155,1
7156,4
7157,8
7158,6
7159,9
7160,1
7161,0
7162,2
7163,9
7164,1
7165,9
7166,0
7167,2
7168,8
7169,3
7170,6
7171,9
7172,9
7173,3
7174,9
7175,0
7176,9
7177,6
7178,4
7179,5
7180,5
7181,3
7182,0
7183,2
7184,5
7185,0
7186,9
7187,5
7188,2
7189,4
7190,9
7191,2
7192,3
7193,3
7194,1
7195,2
7196,6
7197,4
7198,0
7199,7
7200,5
7201,4
7202,9
7203,2
7204,5
7205,9
7206,7
7207,6
7208,9
7209,2
7210,9
7211,7
7212,2
7213,1
7214,2
7215,8
7216,1
7217,1
7218,2
7219,8
7220,1
7221,4
7222,5
7223,6
7224,1
7225,0
7226,5
7227,3
7228,1
7229,1
7230,2
7231,3
7232,3
7233,0
7234,8
7235,5
7236,2
7237,5
7238,6
7239,7
7240,1
7241,0
7242,2
7243,1
7244,3
7245,1
7246,9
7247,1
7248,3
7249,6
7250,4
7251,4
7252,1
7253,7
7254,4
7255,3
7256,8
7257,7
7258,7
7259,4
7260,2
7261,8
7262,1
7263,9
7264,7
7265,3
7266,8
7267,4
7268,2
7269,2
7270,5
7271,1
7272,0
7273,6
7274,1
7275,1
7276,3
7277,1
7278,7
7279,5
7280,6
7281,5
7282,5
7283,7
7284,4
7285,6
7286,5
7287,3
7288,0
7289,4
7290,2
7291,2
7292,6
7293,3
7294,0
7295,0
7296,1
7297,1
7298,9
7299,3
7300,5
7301,3
7302,3
7303,1
7304,3
7305,7
7306,7
7307,7
7308,8
7309,3
7310,3
7311,1
7312,0
7313,0
7314,3
7315,4
7316,6
7317,9
7318,3
7319,2
7320,5
7321,5
7322,4
7323,0
7324,1
7325,3
7326,4
7327,0
7328,2
7329,3
7330,3
7331,3
7332,1
7333,3
7334,6
7335,8
7336,8
7337,1
7338,1
7339,5
7340,6
7341,0
7342,6
7343,2
7344,1
7345,2
7346,5
7347,0
7348,2
7349,7
7350,8
7351,5
7352,8
7353,7
7354,0
7355,4
7356,9
7357,7
7358,1
7359,8
7360,5
7361,2
7362,6
7363,3
7364,5
7365,8
7366,5
7367,7
7368,6
7369,3
7370,5
7371,9
7372,7
7373,7
7374,0
7375,3
7376,7
7377,7
7378,9
7379,5
7380,5
7381,6
7382,1
7383,2
7384,6
7385,6
7386,0
7387,2
7388,0
7389,1
7390,0
7391,8
7392,6
7393,4
7394,3
7395,1
7396,3
7397,9
7398,3
7399,6
7400,1
7401,7
7402,6
7403,4
7404,1
7405,1
7406,9
7407,5
7408,4
7409,1
7410,8
7411,3
7412,9
7413,1
7414,3
7415,9
7416,0
7417,8
7418,3
7419,3
7420,6
7421,0
7422,0
7423,7
7424,5
7425,6
7426,6
7427,3
7428,0
7429,3
7430,6
7431,3
7432,8
7433,1
7434,4
7435,7
7436,9
7437,5
7438,5
7439,6
7440,6
7441,2
7442,4
7443,6
7444,9
7445,1
7446,8
7447,3
7448,1
7449,0
7450,7
7451,7
7452,9
7453,1
7454,9
7455,1
7456,0
7457,6
7458,0
7459,1
7460,6
7461,2
7462,4
7463,3
7464,5
7465,5
7466,1
7467,9
7468,3
7469,5
7470,6
7471,4
7472,2
7473,3
7474,2
7475,6
7476,7
7477,3
7478,5
7479,1
7480,5
7481,1
7482,4
7483,2
7484,6
7485,2
7486,3
7487,5
7488,1
7489,4
7490,1
7491,0
7492,9
7493,5
7494,4
7495,1
7496,1
7497,1
7498,3
7499,0
7500,2
7501,7
7502,2
7503,3
7504,5
7505,9
7506,4
7507,1
7508,1
7509,2
7510,2
7511,7
7512,1
7513,2
7514,1
7515,2
7516,3
7517,8
7518,6
7519,1
7520,1
7521,0
7522,0
7523,1
7524,6
7525,5
7526,2
7527,9
7528,7
7529,1
7530,6
7531,6
7532,0
7533,3
7534,4
7535,3
7536,1
7537,6
7538,4
7539,8
7540,2
7541,9
7542,3
7543,7
7544,5
7545,3
7546,0
7547,9
7548,4
7549,6
7550,8
7551,6
7552,3
7553,3
7554,6
7555,2
7556,2
7557,2
7558,9
7559,1
7560,6
7561,1
7562,7
7563,6
7564,2
7565,2
7566,6
7567,2
7568,1
7569,9
7570,0
7571,8
7572,1
7573,9
7574,2
7575,3
7576,7
7577,3
7578,3
7579,3
7580,0
7581,0
7582,5
7583,3
7584,2
7585,5
7586,0
7587,4
7588,2
7589,0
7590,1
7591,0
7592,7
7593,1
7594,2
7595,0
7596,4
7597,1
7598,1
7599,7
7600,1
7601,2
7602,0
7603,3
7604,2
7605,1
7606,3
7607,6
7608,7
7609,8
7610,4
7611,5
7612,6
7613,0
7614,5
7615,9
7616,9
7617,7
7618,3
7619,2
7620,0
7621,7
7622,2
7623,1
7624,1
7625,9
7626,2
7627,0
7628,6
7629,0
7630,6
7631,1
7632,0
7633,4
7634,4
7635,6
7636,0
7637,0
7638,7
7639,1
7640,4
7641,6
7642,3
7643,7
7644,4
7645,4
